Id,Headline,Political,Sensationalism,Framing,Stereotyping
2602,"नयाँ निर्णयसँगै, खेलाडी छनोटमा नातावाद भएको आरोप",0,0,0,0
2603,"अनुगमनपछि, अवैध वन फँडानी रोक्न गस्ती बढाइयो",0,0,0,0
2604,"पछिल्लो विवरणअनुसार, खेलाडी छनोटमा नातावाद भएको दाबी",0,0,0,0
2605,नयाँ तथ्य सार्वजनिक: अत्यधिक वर्षाले खेत डुबाउँदा किसान निराश ,0,0,0,0
2606,स्वास्थ्य क्षेत्रमा अनियमितताको आशंकामा छानबिन सुरु,0,0,0,0
2607,राहत नपुगेपछि पीडितको आक्रोश चुलियो — आजको अपडेट,0,1,1,0
2608,"पछिल्लो घटनाक्रम: नयाँ निर्णयसँगै, प्रहरीमाथि अधिकार दुरुपयोग गरेको आरोप",0,0,1,0
2609,"यसैबीच, आज सार्वजनिक विवरणमा, उपभोक्ताले गुणस्तरहीन सामान बिक्री भइरहेको गुनासो गरे",0,0,0,0
2610,अन्तिम मिनेटको गोलले समर्थकमा खुसीको लहर ,0,0,0,0
2611,"यसैबीच, बैठकपछि, विद्युत् लाइन विस्तारपछि दुर्गम गाउँमा बिजुली पुग्यो",0,0,0,0
2612,"आज सार्वजनिक जानकारीअनुसार, जंगली जनावर बस्तीमा पस्दा स्थानीयमा त्रास",0,0,0,0
2613,"घटनाक्रममा पछिल्लो विवरणअनुसार, खानेपानी आयोजना पूरा भएपछि तीन बस्तीमा सेवा पुग्यो",0,0,0,0
2614,"स्थानीय तहको विवरण: अनुगमनपछि, सरकारले नयाँ पर्यटन वर्षका लागि प्रचार अभियान सुरु गर्‍यो",0,0,0,0
